Image ID,Observation Date,MJD,Filter,Detection ID,Distance [arcsec],RA [deg],DEC [deg],Mag_Opt,Magerr_Opt,Flux [μJy],Fluxerr [μJy],Zero-point stdev,flags,flags_mask,class_star,number,x_pos,y_pos,xvar_pos,yvar_pos,xycov_pos,elongation,fwhm,background,mag_aper_r0.66xfwhm,mag_aper_r1.5xfwhm,mag_aper_r5xfwhm,magerr_aper_r0.66xfwhm,magerr_aper_r1.5xfwhm,magerr_aper_r5xfwhm,e_flux_opt,e_fluxerr_opt
19647,2019-12-30 18:54:03.724000,58847.78754,u,1253715706,0.1035,53.61600,-27.20621,16.487,0.0336,922.939,28.545,0.0442,0,0,0.584,484,9382.654,2176.014,1.973e-02,1.987e-02,6.093e-05,1.170,10.993,0.017,16.948,16.544,16.366,0.0323,0.0485,0.1351,122.624,3.793
18908,2019-12-30 18:56:06.768000,58847.78897,q,1250453997,0.0820,53.61595,-27.20622,15.641,0.0054,2011.486,9.977,0.0166,0,0,0.982,1318,9381.705,2174.296,3.429e-04,3.507e-04,-2.309e-06,1.068,8.112,-0.807,16.102,15.679,15.583,0.0048,0.0061,0.0172,1439.863,7.142
18323,2019-12-30 18:58:10.774000,58847.79040,i,1247856569,0.0421,53.61598,-27.20623,15.446,0.0108,2407.404,24.029,0.0164,0,0,0.978,1171,9380.029,2173.405,1.408e-03,1.406e-03,-1.534e-05,1.129,8.056,0.336,15.934,15.485,15.412,0.0099,0.0131,0.0384,465.717,4.648
19648,2019-12-30 19:00:14.807000,58847.79184,u,1253716876,0.0429,53.61597,-27.20621,16.512,0.0295,902.346,24.514,0.0451,0,0,0.853,542,9458.437,2104.106,1.141e-02,1.149e-02,-5.406e-05,1.101,9.936,0.550,16.968,16.592,17.332,0.0277,0.0419,0.2700,120.176,3.265
18909,2019-12-30 19:02:15.833000,58847.79324,q,1250459849,0.0715,53.61596,-27.20621,15.640,0.0051,2014.003,9.532,0.0162,0,0,0.982,1360,9457.688,2100.478,2.974e-04,3.033e-04,-3.266e-06,1.068,8.042,0.638,16.141,15.692,15.668,0.0045,0.0054,0.0157,1437.391,6.803
18324,2019-12-30 19:04:18.802000,58847.79466,i,1247861668,0.0440,53.61596,-27.20621,15.447,0.0114,2405.433,25.199,0.0135,0,0,0.980,1090,9456.504,2105.720,1.957e-03,2.022e-03,-2.100e-05,1.307,9.694,0.218,15.887,15.490,15.426,0.0103,0.0146,0.0437,465.854,4.880
19649,2019-12-30 19:06:24.832000,58847.79612,u,1253718138,0.1156,53.61600,-27.20624,16.507,0.0316,906.526,26.360,0.0531,0,0,0.880,557,9384.922,2099.278,1.690e-02,1.696e-02,-2.673e-05,1.156,11.911,0.443,17.014,16.547,16.684,0.0299,0.0421,0.1558,120.756,3.511
18910,2019-12-30 19:08:27.835000,58847.79754,q,1250466126,0.0443,53.61599,-27.20622,15.645,0.0048,2005.446,8.954,0.0174,2,0,0.983,1631,9384.299,2096.034,2.084e-04,2.101e-04,-4.912e-06,1.062,7.308,0.746,16.145,15.698,15.699,0.0042,0.0048,0.0135,1429.820,6.384
18325,2019-12-30 19:10:31.865000,58847.79898,i,1247866486,0.0731,53.61596,-27.20624,15.453,0.0109,2392.112,24.066,0.0120,0,0,0.980,1114,9382.641,2105.485,1.488e-03,1.517e-03,-2.627e-05,1.174,8.331,-0.371,15.933,15.497,15.435,0.0098,0.0132,0.0391,462.316,4.651
19650,2019-12-30 19:12:34.871000,58847.80040,u,1253719420,0.0880,53.61600,-27.20622,16.519,0.0298,896.433,24.589,0.0497,0,0,0.914,633,9381.321,2107.028,1.117e-02,1.115e-02,-5.046e-05,1.115,9.730,0.563,17.002,16.654,17.228,0.0279,0.0433,0.2394,119.273,3.272
18911,2019-12-30 19:14:35.916000,58847.80180,q,1250473192,0.0102,53.61597,-27.20622,15.647,0.0048,2000.311,8.866,0.0166,0,0,0.983,1613,9380.874,2102.989,2.055e-04,2.081e-04,-5.952e-06,1.146,7.515,0.236,16.129,15.699,15.678,0.0041,0.0047,0.0131,1425.456,6.318
18326,2019-12-30 19:16:38.909000,58847.80323,i,1247871638,0.0344,53.61596,-27.20622,15.458,0.0105,2382.191,23.094,0.0136,0,0,0.982,1229,9379.976,2113.659,1.258e-03,1.286e-03,-2.219e-05,1.241,8.248,-0.027,15.872,15.484,15.482,0.0093,0.0129,0.0403,460.171,4.461
19651,2019-12-30 19:18:43.909000,58847.80467,u,1253720740,0.0515,53.61598,-27.20623,16.506,0.0271,906.880,22.643,0.0519,0,0,0.908,658,9297.975,2089.720,7.931e-03,8.011e-03,-1.901e-05,1.048,9.483,0.429,16.971,16.575,16.966,0.0252,0.0370,0.1716,120.770,3.015
18912,2019-12-30 19:20:47.999000,58847.80611,q,1250480342,0.0472,53.61596,-27.20623,15.638,0.0048,2017.393,8.933,0.0168,0,0,0.983,1653,9297.201,2088.335,2.197e-04,2.308e-04,-7.239e-06,1.170,7.865,-0.726,16.090,15.674,15.610,0.0041,0.0048,0.0130,1441.020,6.381
18327,2019-12-30 19:22:50.996000,58847.80753,i,1247877009,0.0856,53.61598,-27.20624,15.435,0.0107,2431.968,24.066,0.0163,0,0,0.975,1183,9295.795,2098.973,1.395e-03,1.425e-03,-2.113e-05,1.156,8.083,0.216,15.977,15.511,15.554,0.0097,0.0125,0.0408,471.137,4.662
19652,2019-12-30 19:24:57.949000,58847.80900,u,1253722122,0.0694,53.61596,-27.20621,16.458,0.0280,948.137,24.455,0.0501,0,0,0.723,676,9366.495,2170.817,1.116e-02,1.132e-02,-3.964e-05,1.133,11.179,0.567,16.939,16.501,17.142,0.0264,0.0376,0.2203,126.137,3.253
18913,2019-12-30 19:27:00.968000,58847.81043,q,1250487489,0.0459,53.61598,-27.20621,15.654,0.0048,1987.600,8.706,0.0167,0,0,0.983,1782,9365.859,2168.409,1.885e-04,1.991e-04,-6.545e-06,1.192,7.613,0.063,16.100,15.702,15.667,0.0040,0.0047,0.0128,1417.887,6.210
18328,2019-12-30 19:29:03.983000,58847.81185,i,1247882364,0.0189,53.61597,-27.20622,15.466,0.0102,2362.904,22.287,0.0169,0,0,0.981,1333,9364.778,2174.698,1.009e-03,1.023e-03,-2.551e-05,1.211,7.960,0.279,15.912,15.525,15.517,0.0090,0.0121,0.0374,456.693,4.308
19653,2019-12-30 19:31:07.993000,58847.81329,u,1253723450,0.0326,53.61597,-27.20623,16.574,0.0297,851.823,23.327,0.0477,0,0,0.860,626,9363.398,2172.440,1.029e-02,1.031e-02,1.898e-05,1.073,10.205,0.295,17.000,16.674,16.787,0.0273,0.0431,0.1557,113.563,3.110
18914,2019-12-30 19:33:08.046000,58847.81468,q,1250494830,0.0443,53.61596,-27.20622,15.658,0.0049,1981.510,8.995,0.0169,0,0,0.983,1698,9363.457,2179.216,2.802e-04,3.208e-04,-9.236e-06,1.405,9.812,0.034,16.001,15.692,15.672,0.0041,0.0055,0.0162,1417.331,6.434
18329,2019-12-30 19:35:11.067000,58847.81610,i,1247887994,0.0085,53.61597,-27.20622,15.444,0.0101,2411.639,22.374,0.0152,0,0,0.982,1298,9361.505,2186.084,9.674e-04,9.678e-04,-1.884e-05,1.129,7.504,-0.367,15.900,15.485,15.418,0.0088,0.0116,0.0336,463.370,4.299
19654,2019-12-30 19:37:14.032000,58847.81752,u,1253724772,0.0747,53.61595,-27.20622,16.478,0.0277,930.480,23.725,0.0507,0,0,0.931,638,9360.319,2183.654,9.025e-03,9.133e-03,-3.196e-05,1.164,9.156,0.695,16.949,16.535,16.816,0.0257,0.0373,0.1569,123.857,3.158
18915,2019-12-30 19:39:15.166000,58847.81893,q,1250501711,0.0163,53.61597,-27.20622,15.655,0.0048,1987.091,8.718,0.0167,0,0,0.983,1806,9359.292,2194.984,1.929e-04,2.107e-04,-5.963e-06,1.210,7.803,0.369,16.078,15.692,15.690,0.0040,0.0048,0.0135,1418.189,6.222
18330,2019-12-30 19:41:18.221000,58847.82035,i,1247893570,0.0735,53.61597,-27.20620,15.443,0.0104,2414.795,23.133,0.0152,0,0,0.979,1283,9359.278,2196.493,1.182e-03,1.179e-03,-1.797e-05,1.107,7.945,0.349,15.947,15.506,15.535,0.0092,0.0120,0.0382,465.233,4.457
19655,2019-12-30 19:43:25.225000,58847.82182,u,1253726101,0.1748,53.61596,-27.20627,16.496,0.0301,915.850,25.416,0.0503,0,0,0.888,656,9286.101,2104.923,1.532e-02,1.552e-02,-1.183e-04,1.248,11.089,-0.399,16.944,16.488,16.312,0.0284,0.0403,0.1118,121.512,3.372
18916,2019-12-30 19:45:25.176000,58847.82321,q,1250508832,0.0457,53.61596,-27.20623,15.657,0.0050,1983.146,9.054,0.0176,0,0,0.983,1626,9285.728,2117.235,2.714e-04,2.896e-04,-7.267e-06,1.210,8.597,-0.501,16.110,15.703,15.655,0.0042,0.0051,0.0142,1413.345,6.453
18331,2019-12-30 19:47:29.169000,58847.82464,i,1247899020,0.0581,53.61596,-27.20621,15.441,0.0102,2418.197,22.710,0.0284,0,0,0.981,1339,9285.139,2117.402,1.023e-03,1.023e-03,-2.059e-05,1.152,7.615,0.215,15.924,15.495,15.552,0.0089,0.0116,0.0380,471.605,4.429
19656,2019-12-30 19:49:35.213000,58847.82610,u,1253727409,0.0909,53.61596,-27.20620,16.592,0.0309,837.629,23.839,0.0506,0,0,0.884,627,9355.409,2186.535,1.273e-02,1.290e-02,-5.128e-05,1.310,11.449,0.156,17.086,16.680,16.784,0.0288,0.0423,0.1516,110.988,3.159
18917,2019-12-30 19:51:37.138000,58847.82751,q,1250515913,0.0575,53.61596,-27.20623,15.673,0.0047,1953.140,8.489,0.0167,0,0,0.983,1935,9354.727,2196.479,1.547e-04,1.557e-04,-5.468e-06,1.129,6.634,0.151,16.152,15.728,15.688,0.0040,0.0044,0.0117,1388.375,6.034
18332,2019-12-30 19:53:41.143000,58847.82895,i,1247904778,0.0373,53.61597,-27.20621,15.475,0.0101,2343.482,21.834,0.0295,0,0,0.982,1406,9353.804,2194.467,9.052e-04,9.279e-04,-1.461e-05,1.113,7.282,-0.056,15.930,15.506,15.465,0.0088,0.0115,0.0341,456.577,4.254
19657,2019-12-30 19:55:44.185000,58847.83037,u,1253728797,0.0453,53.61596,-27.20623,16.534,0.0284,884.290,23.150,0.0490,0,0,0.869,700,9353.034,2195.670,1.042e-02,1.080e-02,-3.723e-05,1.294,10.446,0.384,16.956,16.536,16.938,0.0265,0.0384,0.1805,117.806,3.084
18918,2019-12-30 19:57:44.203000,58847.83176,q,1250523831,0.0306,53.61597,-27.20621,15.675,0.0047,1949.412,8.471,0.0173,0,0,0.983,1982,9352.303,2204.821,1.518e-04,1.528e-04,-5.448e-06,1.142,6.561,-0.022,16.180,15.729,15.688,0.0040,0.0043,0.0113,1383.307,6.011
18333,2019-12-30 19:59:47.223000,58847.83319,i,1247910644,0.0725,53.61595,-27.20622,15.463,0.0100,2370.786,21.810,0.0232,0,0,0.982,1416,9351.672,2202.839,8.174e-04,8.320e-04,-1.683e-05,1.078,7.198,0.125,15.905,15.516,15.533,0.0087,0.0115,0.0360,457.080,4.205
19658,2019-12-30 20:01:50.202000,58847.83461,u,1253730178,0.1009,53.61597,-27.20619,16.552,0.0288,869.340,23.080,0.0444,0,0,0.927,643,9350.277,2207.270,9.848e-03,1.004e-02,-6.154e-05,1.190,9.768,0.862,16.995,16.665,17.734,0.0269,0.0423,0.3679,115.406,3.064
18919,2019-12-30 20:03:52.227000,58847.83602,q,1250531977,0.0289,53.61597,-27.20623,15.685,0.0047,1932.309,8.373,0.0179,0,0,0.983,2042,9349.461,2214.979,1.449e-04,1.470e-04,-4.788e-06,1.154,6.582,0.387,16.169,15.731,15.698,0.0040,0.0043,0.0114,1370.123,5.937
18334,2019-12-30 20:05:54.242000,58847.83743,i,1247916584,0.0455,53.61598,-27.20621,15.478,0.0101,2337.415,21.693,0.0152,0,0,0.982,1424,9348.551,2211.072,8.744e-04,8.886e-04,-1.687e-05,1.129,7.306,0.001,15.926,15.525,15.577,0.0088,0.0117,0.0377,448.265,4.160
19659,2019-12-30 20:08:00.271000,58847.83889,u,1253731523,0.0728,53.61600,-27.20622,16.496,0.0285,915.461,24.046,0.0449,0,0,0.897,702,9276.344,2130.607,1.073e-02,1.091e-02,-6.491e-05,1.172,10.232,0.344,16.926,16.573,16.613,0.0267,0.0411,0.1390,122.214,3.210
18920,2019-12-30 20:10:03.266000,58847.84032,q,1250540022,0.0310,53.61597,-27.20623,15.667,0.0047,1964.958,8.505,0.0174,0,0,0.983,1896,9275.690,2135.242,1.593e-04,1.591e-04,-5.127e-06,1.126,6.687,-0.477,16.176,15.712,15.655,0.0040,0.0043,0.0111,1394.469,6.036
18335,2019-12-30 20:12:07.291000,58847.84175,i,1247922510,0.0345,53.61597,-27.20623,15.483,0.0100,2326.099,21.445,0.0136,0,0,0.982,1411,9274.969,2132.343,7.662e-04,7.841e-04,-2.029e-05,1.227,6.850,-0.068,15.928,15.552,15.514,0.0087,0.0117,0.0346,445.356,4.106
19660,2019-12-30 20:14:13.299000,58847.84321,u,1253732852,0.0595,53.61597,-27.20624,16.528,0.0271,888.854,22.184,0.0490,0,0,0.951,651,9344.756,2183.699,7.266e-03,7.390e-03,-6.684e-05,1.172,7.805,0.520,16.959,16.594,16.452,0.0242,0.0363,0.1031,116.778,2.915
18921,2019-12-30 20:16:15.346000,58847.84462,q,1250548120,0.0380,53.61597,-27.20621,15.674,0.0047,1952.390,8.432,0.0168,0,0,0.983,1993,9344.765,2184.364,1.474e-04,1.539e-04,-3.984e-06,1.150,6.567,0.605,16.163,15.717,15.664,0.0040,0.0043,0.0111,1381.806,5.968
18336,2019-12-30 20:18:18.349000,58847.84605,i,1247928622,0.0273,53.61597,-27.20623,15.464,0.0098,2368.470,21.320,0.0153,0,0,0.982,1429,9343.846,2181.727,7.610e-04,7.659e-04,-2.215e-05,1.183,7.033,0.165,15.911,15.507,15.496,0.0085,0.0110,0.0333,451.903,4.068
19661,2019-12-30 20:20:21.359000,58847.84747,u,1253734316,0.0374,53.61598,-27.20621,16.508,0.0253,905.370,21.077,0.0488,0,0,0.966,681,9342.608,2190.461,5.573e-03,5.655e-03,-5.607e-06,1.084,7.286,-0.224,16.963,16.537,16.205,0.0226,0.0316,0.0749,119.457,2.781
18922,2019-12-30 20:22:24.350000,58847.84889,q,1250556463,0.0150,53.61597,-27.20622,15.677,0.0046,1946.348,8.284,0.0172,0,0,0.984,2094,9341.420,2191.965,1.200e-04,1.239e-04,-3.979e-06,1.128,6.076,0.824,16.160,15.729,15.701,0.0039,0.0042,0.0107,1375.964,5.856
18337,2019-12-30 20:24:27.368000,58847.85032,i,1247934728,0.0738,53.61598,-27.20620,15.492,0.0101,2307.327,21.528,0.0137,0,0,0.983,1392,9341.094,2192.497,8.660e-04,9.086e-04,-1.095e-05,1.264,7.494,0.476,15.888,15.518,15.561,0.0089,0.0122,0.0392,441.518,4.120
19662,2019-12-30 20:26:30.389000,58847.85174,u,1253735792,0.0828,53.61597,-27.20624,16.541,0.0260,878.639,21.049,0.0442,0,0,0.955,674,9340.061,2200.695,5.424e-03,5.469e-03,-3.481e-05,1.159,8.130,0.128,16.989,16.679,16.741,0.0233,0.0363,0.1240,115.264,2.761
18923,2019-12-30 20:28:31.423000,58847.85314,q,1250565033,0.0265,53.61598,-27.20622,15.675,0.0047,1949.669,8.370,0.0173,0,0,0.983,2013,9339.859,2199.583,1.365e-04,1.471e-04,-3.100e-06,1.143,6.585,0.436,16.132,15.718,15.693,0.0039,0.0043,0.0114,1377.798,5.915
18338,2019-12-30 20:30:34.498000,58847.85457,i,1247940698,0.0460,53.61598,-27.20622,15.488,0.0100,2316.727,21.291,0.0156,0,0,0.983,1454,9339.170,2204.076,7.968e-04,8.333e-04,-2.449e-05,1.273,7.500,0.225,15.888,15.523,15.523,0.0087,0.0118,0.0365,442.003,4.062
19663,2019-12-30 20:32:41.533000,58847.85604,u,1253737269,0.0074,53.61598,-27.20622,16.526,0.0255,890.657,20.953,0.0403,0,0,0.965,689,9266.641,2115.448,5.069e-03,5.161e-03,-4.678e-05,1.374,7.935,-0.728,16.976,16.563,16.544,0.0231,0.0327,0.1034,115.807,2.724
18924,2019-12-30 20:34:43.541000,58847.85745,q,1250573476,0.0171,53.61598,-27.20622,15.690,0.0046,1922.473,8.220,0.0170,0,0,0.984,2102,9265.960,2112.996,1.189e-04,1.201e-04,-3.977e-06,1.089,5.988,0.484,16.180,15.743,15.728,0.0039,0.0042,0.0108,1355.225,5.795
18339,2019-12-30 20:36:46.461000,58847.85887,i,1247946696,0.0333,53.61598,-27.20622,15.480,0.0101,2334.397,21.807,0.0162,0,0,0.983,1358,9263.940,2120.863,8.744e-04,9.401e-04,-2.171e-05,1.352,7.652,-0.174,15.838,15.521,15.489,0.0089,0.0129,0.0393,446.917,4.175
19664,2019-12-30 20:38:52.526000,58847.86033,u,1253738747,0.0940,53.61595,-27.20620,16.548,0.0256,872.331,20.604,0.0475,0,0,0.957,645,9334.148,2186.490,5.012e-03,5.053e-03,-2.827e-05,1.225,7.365,1.090,17.055,16.594,16.766,0.0236,0.0321,0.1205,113.247,2.675
18925,2019-12-30 20:40:54.496000,58847.86174,q,1250582322,0.0193,53.61598,-27.20622,15.679,0.0046,1942.964,8.252,0.0168,0,0,0.984,2117,9333.816,2182.238,1.179e-04,1.227e-04,-4.212e-06,1.117,6.155,-0.199,16.136,15.721,15.656,0.0038,0.0041,0.0103,1367.093,5.806
18340,2019-12-30 20:42:57.557000,58847.86317,i,1247952649,0.0208,53.61597,-27.20622,15.491,0.0098,2309.844,20.845,0.0164,0,0,0.983,1481,9333.788,2189.140,6.690e-04,6.782e-04,-1.773e-05,1.226,6.535,0.508,15.909,15.541,15.545,0.0084,0.0112,0.0344,440.527,3.976
19665,2019-12-30 20:45:03.547000,58847.86462,u,1253740253,0.0543,53.61599,-27.20622,16.536,0.0254,882.154,20.664,0.0497,0,0,0.967,632,9412.818,2124.146,4.511e-03,4.559e-03,-1.823e-06,1.068,6.320,-0.017,17.005,16.646,16.650,0.0228,0.0338,0.1088,113.561,2.660
18926,2019-12-30 20:47:05.555000,58847.86604,q,1250590986,0.0222,53.61597,-27.20622,15.670,0.0046,1959.718,8.335,0.0169,0,0,0.983,2036,9412.393,2123.129,1.219e-04,1.276e-04,-4.925e-06,1.180,6.297,-0.213,16.139,15.713,15.662,0.0038,0.0042,0.0105,1374.569,5.847
18341,2019-12-30 20:49:09.565000,58847.86747,i,1247958967,0.0322,53.61596,-27.20621,15.488,0.0098,2316.867,20.944,0.0163,0,0,0.982,1437,9412.266,2131.346,6.649e-04,6.717e-04,-1.318e-05,1.182,6.502,-0.221,15.924,15.533,15.431,0.0084,0.0110,0.0304,439.650,3.974
19666,2019-12-30 20:51:15.604000,58847.86893,u,1253741740,0.0976,53.61598,-27.20625,16.525,0.0266,891.067,21.865,0.0471,0,0,0.934,639,9341.161,2104.928,5.904e-03,6.002e-03,-1.704e-06,1.213,8.193,0.806,16.951,16.642,17.046,0.0239,0.0376,0.1763,114.728,2.815
18927,2019-12-30 20:53:18.624000,58847.87035,q,1250599565,0.0079,53.61597,-27.20622,15.675,0.0047,1950.830,8.384,0.0171,0,0,0.983,1989,9341.095,2105.483,1.335e-04,1.399e-04,-3.403e-06,1.137,6.365,0.131,16.159,15.721,15.665,0.0039,0.0042,0.0107,1366.750,5.874
18342,2019-12-30 20:55:19.629000,58847.87175,i,1247965299,0.0250,53.61597,-27.20623,15.500,0.0100,2290.406,21.110,0.0132,0,0,0.983,1401,9340.733,2111.901,6.900e-04,7.096e-04,-1.543e-05,1.191,6.534,-0.500,15.930,15.546,15.442,0.0087,0.0115,0.0320,431.366,3.976
19667,2019-12-30 20:57:22.644000,58847.87318,u,1253743199,0.1119,53.61596,-27.20625,16.548,0.0260,872.277,20.881,0.0493,0,0,0.960,680,9339.590,2108.745,5.353e-03,5.436e-03,-2.443e-05,1.271,7.557,0.909,17.005,16.618,17.050,0.0236,0.0344,0.1648,111.476,2.669
18928,2019-12-30 20:59:23.683000,58847.87458,q,1250607855,0.0448,53.61598,-27.20621,15.684,0.0048,1933.625,8.538,0.0169,0,0,0.984,1879,9339.318,2112.865,1.728e-04,1.934e-04,-6.644e-06,1.314,7.600,0.510,16.108,15.723,15.705,0.0040,0.0047,0.0129,1355.124,5.984
18343,2019-12-30 21:01:26.648000,58847.87600,i,1247971503,0.0469,53.61596,-27.20623,15.471,0.0099,2352.986,21.416,0.0211,0,0,0.983,1410,9338.867,2120.049,7.063e-04,7.196e-04,-1.354e-05,1.193,6.904,0.898,15.878,15.529,15.557,0.0085,0.0116,0.0367,447.132,4.070
19668,2019-12-30 21:03:32.672000,58847.87746,u,1253744693,0.0670,53.61596,-27.20621,16.532,0.0261,885.226,21.254,0.0442,0,0,0.948,674,9258.383,2101.217,5.453e-03,5.371e-03,-3.991e-06,1.145,7.437,0.021,17.008,16.578,16.836,0.0238,0.0335,0.1364,112.830,2.709
18929,2019-12-30 21:05:35.682000,58847.87889,q,1250615821,0.0142,53.61597,-27.20622,15.672,0.0047,1954.681,8.498,0.0177,0,0,0.983,1962,9257.973,2108.797,1.487e-04,1.547e-04,-3.717e-06,1.158,6.643,-0.209,16.152,15.725,15.694,0.0040,0.0044,0.0116,1363.577,5.928
18344,2019-12-30 21:07:38.721000,58847.88031,i,1247977583,0.0102,53.61597,-27.20622,15.499,0.0101,2293.655,21.340,0.0129,0,0,0.983,1424,9257.417,2113.718,7.160e-04,7.157e-04,-1.827e-05,1.201,6.388,-0.441,15.964,15.553,15.544,0.0088,0.0114,0.0347,433.053,4.029
19669,2019-12-30 21:09:43.732000,58847.88176,u,1253746167,0.0555,53.61596,-27.20622,16.518,0.0262,896.976,21.664,0.0447,0,0,0.934,669,9328.155,2183.731,6.743e-03,6.802e-03,-4.535e-06,1.100,7.971,-0.109,16.979,16.505,16.449,0.0238,0.0322,0.0981,113.899,2.751
18930,2019-12-30 21:11:45.730000,58847.88317,q,1250624084,0.0255,53.61597,-27.20621,15.674,0.0047,1951.755,8.415,0.0169,0,0,0.983,2068,9328.416,2192.154,1.387e-04,1.419e-04,-3.950e-06,1.121,6.428,0.415,16.152,15.720,15.686,0.0039,0.0043,0.0110,1359.081,5.860
18345,2019-12-30 21:13:48.750000,58847.88459,i,1247983754,0.0319,53.61597,-27.20623,15.522,0.0102,2245.160,21.114,0.0175,0,0,0.983,1465,9327.808,2196.090,7.151e-04,7.118e-04,-1.633e-05,1.167,6.356,0.174,15.980,15.584,15.615,0.0088,0.0116,0.0363,423.422,3.982
19670,2019-12-30 21:15:52.792000,58847.88603,u,1253747635,0.0270,53.61597,-27.20623,16.498,0.0265,913.956,22.290,0.0423,0,0,0.954,652,9326.577,2192.085,5.855e-03,5.885e-03,-3.756e-05,1.134,7.496,0.840,16.972,16.620,17.189,0.0240,0.0362,0.1971,115.416,2.815
18931,2019-12-30 21:17:54.821000,58847.88744,q,1250632588,0.0250,53.61596,-27.20622,15.660,0.0046,1977.760,8.408,0.0210,0,0,0.983,2192,9326.805,2200.026,1.211e-04,1.215e-04,-3.150e-06,1.073,6.036,-0.092,16.162,15.711,15.654,0.0039,0.0041,0.0100,1363.473,5.797
18346,2019-12-30 21:19:56.954000,58847.88885,i,1247989833,0.0609,53.61599,-27.20621,15.431,0.0101,2441.323,22.803,0.0398,0,0,0.982,1414,9326.372,2200.245,9.186e-04,9.550e-04,-9.931e-06,1.168,7.488,-0.280,15.862,15.470,15.425,0.0088,0.0117,0.0348,455.048,4.250
19671,2019-12-30 21:21:59.979000,58847.89028,u,1253749068,0.1776,53.61594,-27.20626,16.495,0.0272,916.212,22.961,0.0655,0,0,0.950,645,9325.735,2197.904,7.612e-03,7.762e-03,-4.120e-05,1.215,8.681,-0.954,16.969,16.464,16.015,0.0250,0.0330,0.0704,111.483,2.794
18932,2019-12-30 21:24:02.888000,58847.89170,q,1250641299,0.0765,53.61599,-27.20620,15.592,0.0047,2105.336,9.030,0.0591,0,0,0.983,2181,9326.215,2205.393,1.393e-04,1.431e-04,-3.750e-06,1.107,6.409,-0.434,16.115,15.647,15.573,0.0039,0.0041,0.0101,1389.261,5.959
18347,2019-12-30 21:26:05.958000,58847.89312,i,1247995551,0.0496,53.61598,-27.20621,15.489,0.0103,2315.222,21.867,0.0188,0,0,0.982,1390,9325.433,2204.158,8.464e-04,8.527e-04,-5.697e-06,1.062,6.817,0.035,15.944,15.545,15.496,0.0089,0.0118,0.0348,438.364,4.140
19672,2019-12-30 21:28:12.958000,58847.89459,u,1253750480,0.0744,53.61598,-27.20620,16.536,0.0301,882.255,24.440,0.0469,0,0,0.908,652,9252.085,2110.901,1.064e-02,1.083e-02,-3.716e-05,1.232,9.104,0.423,16.980,16.667,17.519,0.0283,0.0452,0.3230,111.111,3.078
18933,2019-12-30 21:30:16.982000,58847.89603,q,1250649036,0.0457,53.61598,-27.20621,15.672,0.0049,1955.393,8.757,0.0176,0,0,0.983,1789,9251.439,2117.201,2.011e-04,2.107e-04,-3.259e-06,1.118,7.281,-0.581,16.146,15.716,15.677,0.0041,0.0047,0.0126,1359.557,6.089
18348,2019-12-30 21:32:20.987000,58847.89747,i,1248001351,0.0563,53.61598,-27.20621,15.490,0.0103,2312.366,22.042,0.0297,0,0,0.982,1352,9250.929,2113.991,9.578e-04,9.717e-04,-1.451e-05,1.105,7.216,-0.681,15.947,15.537,15.423,0.0090,0.0119,0.0330,443.408,4.227
19673,2019-12-30 21:34:26.967000,58847.89892,u,1253751818,0.2713,53.61594,-27.20629,16.500,0.0290,911.816,24.389,0.0464,0,0,0.917,646,9320.675,2169.469,9.331e-03,9.453e-03,1.886e-05,1.119,8.972,0.072,16.955,16.602,16.567,0.0268,0.0411,0.1295,115.087,3.078
18934,2019-12-30 21:36:29.932000,58847.90035,q,1250656456,0.0137,53.61597,-27.20622,15.659,0.0048,1979.657,8.771,0.0165,0,0,0.983,1850,9322.038,2174.058,1.861e-04,1.904e-04,-2.993e-06,1.087,6.955,0.233,16.138,15.708,15.669,0.0040,0.0046,0.0122,1376.028,6.097
18349,2019-12-30 21:38:33.028000,58847.90177,i,1248007055,0.0146,53.61597,-27.20622,15.472,0.0107,2351.885,23.171,0.0196,0,0,0.981,1278,9322.137,2170.601,1.236e-03,1.244e-03,-1.176e-05,1.104,7.993,-0.046,15.929,15.510,15.481,0.0095,0.0127,0.0385,447.823,4.412
19674,2019-12-30 21:40:37.956000,58847.90322,u,1253753138,0.1630,53.61594,-27.20619,16.472,0.0299,936.222,25.788,0.0415,0,0,0.842,602,9322.071,2177.090,1.069e-02,1.069e-02,-5.139e-05,1.151,10.181,0.942,16.959,16.635,18.846,0.0280,0.0443,1.1065,117.371,3.233
18935,2019-12-30 21:42:40.000000,58847.90463,q,1250663751,0.0322,53.61597,-27.20623,15.673,0.0050,1953.683,8.995,0.0183,0,0,0.983,1713,9321.885,2179.488,2.562e-04,2.617e-04,-3.070e-06,1.082,7.843,-0.449,16.159,15.722,15.666,0.0042,0.0049,0.0133,1357.537,6.250
18350,2019-12-30 21:44:42.985000,58847.90605,i,1248012410,0.0460,53.61597,-27.20623,15.488,0.0113,2316.549,24.115,0.0141,0,0,0.980,1203,9321.963,2174.938,1.615e-03,1.617e-03,-8.780e-06,1.024,8.112,0.043,15.988,15.543,15.490,0.0102,0.0135,0.0404,439.441,4.574
19675,2019-12-30 21:46:46.019000,58847.90748,u,1253754433,0.1021,53.61601,-27.20622,16.480,0.0306,928.845,26.175,0.0517,2,0,0.905,606,9321.683,2180.041,1.260e-02,1.259e-02,1.281e-05,1.036,10.838,0.398,16.985,16.585,17.038,0.0292,0.0433,0.2142,116.161,3.273
